"county","state","puma12","stab","cntyname","PUMAname","intptlon","intptlat","pop14","afact","AFACT2"
"45025","45","00700","SC","Chesterfield SC","Lancaster, Chesterfield & Marlboro Counties",-80.144732,34.682027,46125,1,0.293399 
"45027","45","00800","SC","Clarendon SC","Sumter, Clarendon, Williamsburg & Lee Counties--Sumter City",-80.206387,33.69119,34113,1,0.176687 
"45029","45","01300","SC","Colleton SC","Orangeburg, Colleton, Barnwell, Hampton, Bamberg & Allendale Counties",-80.655484,32.916003,37771,1,0.193596 
"45031","45","00900","SC","Darlington SC","Florence & Darlington Counties--Florence City",-79.983836,34.32683,67799,1,0.327484 
"45033","45","01000","SC","Dillon SC","Georgetown, Marion & Dillon Counties",-79.359951,34.394711,31127,1,0.251363 
"45035","45","01201","SC","Dorchester SC","Dorchester (North & West) & Berkeley (Southwest) Counties--Summerville Town & Ladson",-80.250389,33.027998,106606.73273,0.71804,0.687042 
"45035","45","01204","SC","Dorchester SC","Charleston, Berkeley & Dorchester Counties--North Charleston City",-80.134461,32.931595,41862.26727,0.28196,0.197764 
"45037","45","01500","SC","Edgefield SC","Aiken & Edgefield Counties--Aiken & North Augusta Cities",-81.920257,33.722044,26553,1,0.138798 
"45039","45","00603","SC","Fairfield SC","Richland (North) & Fairfield Counties--Forest Acres City & Dentsville",-81.073998,34.36147,22976,1,0.126435 
"45041","45","00900","SC","Florence SC","Florence & Darlington Counties--Florence City",-79.761016,34.100049,139231,1,0.672516 
"45043","45","01000","SC","Georgetown SC","Georgetown, Marion & Dillon Counties",-79.269346,33.453335,60773,1,0.490766 
"45045","45","00102","SC","Greenville SC","Greenville County (North)--Greer City (North & West) & Taylors (Central & East)",-82.318427,34.968448,109124.57975,0.226047,1 
"45045","45","00103","SC","Greenville SC","Greenville County (North Central & Outside Greenville City)--Wade Hampton & Berea",-82.363406,34.861721,167573.7066,0.347122,1 
"45045","45","00104","SC","Greenville SC","Greenville County (Central)--Greenville & Mauldin Cities",-82.348203,34.82271,114483.55757,0.237148,1 
"45045","45","00105","SC","Greenville SC","Greenville (South) & Laurens Counties--Simpsonville, Laurens & Clinton Cities",-82.289193,34.709341,91570.156086,0.189684,0.57918 
"45047","45","01600","SC","Greenwood SC","Greenwood, Abbeville & McCormick Counties",-82.148613,34.204262,69520,1,0.66634 
"45049","45","01300","SC","Hampton SC","Orangeburg, Colleton, Barnwell, Hampton, Bamberg & Allendale Counties",-81.118464,32.800714,20405,1,0.104586 
"45051","45","01101","SC","Horry SC","Horry County (West & North)--Conway City & Red Hill",-79.006965,33.851635,142460.96043,0.476726,1 
"45051","45","01102","SC","Horry SC","Horry County (Southeast)--Myrtle Beach, North Myrtle Beach Cities & Socastee (East)",-78.879121,33.726639,156371.03957,0.523274,1 
"45053","45","01400","SC","Jasper SC","Beaufort & Jasper Counties--Hilton Head Island, Bluffton Towns & Beaufort City",-81.012465,32.427942,27170,1,0.133828 
"45055","45","00605","SC","Kershaw SC","Kershaw, Richland (South) & Calhoun Counties",-80.645137,34.259655,63161,1,0.579911 
"45057","45","00700","SC","Lancaster SC","Lancaster, Chesterfield & Marlboro Counties",-80.74735,34.75813,83160,1,0.528977 
"45059","45","00105","SC","Laurens SC","Greenville (South) & Laurens Counties--Simpsonville, Laurens & Clinton Cities",-82.026192,34.504773,66533,1,0.42082 
"45061","45","00800","SC","Lee SC","Sumter, Clarendon, Williamsburg & Lee Counties--Sumter City",-80.265155,34.181555,18343,1,0.095007 
"45063","45","00601","SC","Lexington SC","Lexington (South & West) & Saluda Counties--Lexington Town & Red Bank",-81.264859,33.917292,151286.8231,0.544416,0.883102 
"45063","45","00602","SC","Lexington SC","Lexington County (North & East)--West Columbia, Cayce Cities, Irmo Town & Seven Oaks",-81.152552,34.008254,126601.1769,0.455583,1 
"45065","45","01600","SC","McCormick SC","Greenwood, Abbeville & McCormick Counties",-82.293711,33.883028,9846,1,0.094373 
"45067","45","01000","SC","Marion SC","Georgetown, Marion & Dillon Counties",-79.336815,34.164266,31933,1,0.257871 
"45069","45","00700","SC","Marlboro SC","Lancaster, Chesterfield & Marlboro Counties",-79.670666,34.635884,27924,1,0.177623 
"45071","45","00400","SC","Newberry SC","Cherokee, Newberry, Chester & Union Counties",-81.575817,34.268079,37783,1,0.245312 
"45073","45","00101","SC","Oconee SC","Pickens & Oconee Counties--Easley & Clemson Cities",-83.00547,34.707762,75192,1,0.384496 
"45075","45","01300","SC","Orangeburg SC","Orangeburg, Colleton, Barnwell, Hampton, Bamberg & Allendale Counties",-80.799194,33.471516,90090,1,0.461758 
"45077","45","00101","SC","Pickens SC","Pickens & Oconee Counties--Easley & Clemson Cities",-82.686397,34.809329,120368,1,0.615504 
"45079","45","00603","SC","Richland SC","Richland (North) & Fairfield Counties--Forest Acres City & Dentsville",-80.990372,34.122066,158745.90008,0.395317,0.873565 
"45079","45","00604","SC","Richland SC","Richland County (Central)--Columbia City",-81.004075,34.031972,211944.22548,0.527794,1 
"45079","45","00605","SC","Richland SC","Kershaw, Richland (South) & Calhoun Counties",-80.846058,33.939577,30875.874436,0.076889,0.283486 
"45081","45","00601","SC","Saluda SC","Lexington (South & West) & Saluda Counties--Lexington Town & Red Bank",-81.706531,33.995666,20026,1,0.116897 
"45083","45","00301","SC","Spartanburg SC","Spartanburg County (Central)--Spartanburg City",-81.94492,34.952891,119160.86943,0.405941,1 
"45083","45","00302","SC","Spartanburg SC","Spartanburg County (Outside Spartanburg City)--Greer City (East)",-82.037931,34.969455,174381.13057,0.594059,1 
"45085","45","00800","SC","Sumter SC","Sumter, Clarendon, Williamsburg & Lee Counties--Sumter City",-80.387317,33.929411,107919,1,0.558963 
"45087","45","00400","SC","Union SC","Cherokee, Newberry, Chester & Union Counties",-81.625403,34.73195,27876,1,0.180989 
"45089","45","00800","SC","Williamsburg SC","Sumter, Clarendon, Williamsburg & Lee Counties--Sumter City",-79.733249,33.654582,32695,1,0.169343 
"45091","45","00501","SC","York SC","York County (West & Outside Rock Hill City)",-81.111529,35.024361,116268.3899,0.473896,1 
"45091","45","00502","SC","York SC","York County (East)--Rock Hill City & Fort Mill Town",-81.017066,34.961108,129077.6101,0.526104,1 
"46003","46","00400","SD","Aurora SD","Jackrabbit Region",-98.531332,43.694058,2745,1,0.020508 
"46005","46","00400","SD","Beadle SD","Jackrabbit Region",-98.226744,44.368345,18169,1,0.13574 
"46007","46","00200","SD","Bennett SD","Lakota Region",-101.786113,43.208288,3430,1,0.033086 
"46009","46","00400","SD","Bon Homme SD","Jackrabbit Region",-97.860292,42.965559,7023,1,0.052469 
"46011","46","00400","SD","Brookings SD","Jackrabbit Region",-96.786845,44.312257,33314,1,0.248889 
"46013","46","00300","SD","Brown SD","Northeast South Dakota",-98.448434,45.477807,38408,1,0.289256 
"46015","46","00400","SD","Brule SD","Jackrabbit Region",-99.188784,43.76208,5309,1,0.039663 
"46017","46","00200","SD","Buffalo SD","Lakota Region",-99.375276,44.05926,2077,1,0.020035 
"46019","46","00100","SD","Butte SD","West South Dakota--Rapid City",-103.761155,44.672145,10298,1,0.056311 
"46021","46","00300","SD","Campbell SD","Northeast South Dakota",-100.101707,45.802879,1386,1,0.010438 
"46023","46","00200","SD","Charles Mix SD","Lakota Region",-98.516961,43.173936,9287,1,0.089582 
"46025","46","00300","SD","Clark SD","Northeast South Dakota",-97.710136,44.83953,3645,1,0.027451 
"46027","46","00500","SD","Clay SD","Southeast South Dakota (Outside Sioux Falls City)",-96.9381,42.811175,13932,1,0.106227 
"46029","46","00300","SD","Codington SD","Northeast South Dakota",-97.131396,44.913902,27938,1,0.210405 
"46031","46","00200","SD","Corson SD","Lakota Region",-100.924745,45.76409,4182,1,0.04034 
"46033","46","00100","SD","Custer SD","West South Dakota--Rapid City",-103.518345,43.739996,8445,1,0.046179 
"46035","46","00400","SD","Davison SD","Jackrabbit Region",-98.041464,43.706368,19885,1,0.148561 
"46037","46","00300","SD","Day SD","Northeast South Dakota",-97.520118,45.364549,5588,1,0.042084 
"46039","46","00300","SD","Deuel SD","Northeast South Dakota",-96.658783,44.736642,4312,1,0.032474 
"46041","46","00200","SD","Dewey SD","Lakota Region",-101.116904,45.116809,5662,1,0.054616 
"46043","46","00400","SD","Douglas SD","Jackrabbit Region",-98.357821,43.37109,2973,1,0.022211 
"46045","46","00300","SD","Edmunds SD","Northeast South Dakota",-99.160439,45.453503,3983,1,0.029997 
"46047","46","00200","SD","Fall River SD","Lakota Region",-103.514767,43.388192,6845,1,0.066027 
"46049","46","00300","SD","Faulk SD","Northeast South Dakota",-99.117115,45.077019,2357,1,0.017751 
"46051","46","00300","SD","Grant SD","Northeast South Dakota",-96.652814,45.205832,7241,1,0.054533 
"46053","46","00200","SD","Gregory SD","Lakota Region",-99.278997,43.182985,4217,1,0.040677 
"46055","46","00200","SD","Haakon SD","Lakota Region",-101.577501,44.130701,1847,1,0.017816 
"46057","46","00300","SD","Hamlin SD","Northeast South Dakota",-97.14221,44.647395,5989,1,0.045104 
"46059","46","00400","SD","Hand SD","Jackrabbit Region",-98.990906,44.529314,3345,1,0.02499 
"46061","46","00400","SD","Hanson SD","Jackrabbit Region",-97.780824,43.658196,3419,1,0.025543 
"46063","46","00100","SD","Harding SD","West South Dakota--Rapid City",-103.525289,45.612414,1250,1,0.006835 
"46065","46","00200","SD","Hughes SD","Lakota Region",-100.30523,44.382663,17642,1,0.170174 
"46067","46","00400","SD","Hutchinson SD","Jackrabbit Region",-97.746796,43.336047,7200,1,0.053791 
"46069","46","00200","SD","Hyde SD","Lakota Region",-99.460127,44.511152,1396,1,0.013466 
"46071","46","00200","SD","Jackson SD","Lakota Region",-101.651503,43.662756,3274,1,0.031581 
"46073","46","00400","SD","Jerauld SD","Jackrabbit Region",-98.562191,44.087702,2007,1,0.014994 
"46075","46","00200","SD","Jones SD","Lakota Region",-100.697786,43.902516,975,1,0.009405 
"46077","46","00400","SD","Kingsbury SD","Jackrabbit Region",-97.405042,44.374376,5075,1,0.037915 
"46079","46","00400","SD","Lake SD","Jackrabbit Region",-97.100141,44.002692,12368,1,0.092401 
"46081","46","00100","SD","Lawrence SD","West South Dakota--Rapid City",-103.800793,44.447051,24657,1,0.134829 
"46083","46","00500","SD","Lincoln SD","Southeast South Dakota (Outside Sioux Falls City)",-96.736051,43.370732,26752.570269,0.518983,0.20398 
"46083","46","00600","SD","Lincoln SD","Sioux Falls City",-96.756965,43.488878,24795.429731,0.481016,0.146855 
"46085","46","00200","SD","Lyman SD","Lakota Region",-99.721293,43.951381,3877,1,0.037398 
"46087","46","00500","SD","McCook SD","Southeast South Dakota (Outside Sioux Falls City)",-97.344871,43.666867,5649,1,0.043072 
"46089","46","00300","SD","McPherson SD","Northeast South Dakota",-99.263842,45.760168,2429,1,0.018293 
"46091","46","00300","SD","Marshall SD","Northeast South Dakota",-97.61991,45.766217,4683,1,0.035268 
"46093","46","00100","SD","Meade SD","West South Dakota--Rapid City",-103.288613,44.296996,26951,1,0.147373 
"46095","46","00200","SD","Mellette SD","Lakota Region",-100.81458,43.548672,2100,1,0.020257 
"46097","46","00400","SD","Miner SD","Jackrabbit Region",-97.55538,44.015891,2316,1,0.017303 
"46099","46","00500","SD","Minnehaha SD","Southeast South Dakota (Outside Sioux Falls City)",-96.716341,43.653473,38834.420964,0.212347,0.2961 
"46099","46","00600","SD","Minnehaha SD","Sioux Falls City",-96.736636,43.534027,144047.57904,0.787653,0.853145 
"46101","46","00400","SD","Moody SD","Jackrabbit Region",-96.657586,44.019542,6367,1,0.047568 
"46103","46","00100","SD","Pennington SD","West South Dakota--Rapid City",-103.213734,44.064634,108242,1,0.591887 
"46105","46","00100","SD","Perkins SD","West South Dakota--Rapid City",-102.322356,45.711883,3033,1,0.016585 
"46107","46","00300","SD","Potter SD","Northeast South Dakota",-99.908907,45.076727,2340,1,0.017623 
"46109","46","00300","SD","Roberts SD","Northeast South Dakota",-96.952239,45.61302,10374,1,0.078128 
"46111","46","00400","SD","Sanborn SD","Jackrabbit Region",-98.149539,44.006288,2336,1,0.017452 
"46113","46","00200","SD","Shannon SD D)","Lakota Region",-102.487297,43.186407,14218,1,0.137147 
"46115","46","00300","SD","Spink SD","Northeast South Dakota",-98.429643,44.910382,6598,1,0.04969 
"46117","46","00200","SD","Stanley SD","Lakota Region",-100.436418,44.363199,2983,1,0.028774 
"46119","46","00200","SD","Sully SD","Lakota Region",-100.121702,44.710628,1438,1,0.013871 
"46121","46","00200","SD","Todd SD","Lakota Region",-100.783688,43.248144,9882,1,0.095322 
"46123","46","00200","SD","Tripp SD","Lakota Region",-99.851575,43.349803,5512,1,0.053169 
"46125","46","00500","SD","Turner SD","Southeast South Dakota (Outside Sioux Falls City)",-97.115987,43.301966,8272,1,0.063071 
"46127","46","00500","SD","Union SD","Southeast South Dakota (Outside Sioux Falls City)",-96.600665,42.702762,15029,1,0.114591 
"46129","46","00300","SD","Walworth SD","Northeast South Dakota",-100.313551,45.520019,5511,1,0.041504 
"46135","46","00500","SD","Yankton SD","Southeast South Dakota (Outside Sioux Falls City)",-97.394905,42.902431,22684,1,0.172958 
"46137","46","00200","SD","Ziebach SD","Lakota Region",-101.524816,44.939042,2826,1,0.02726 
"47001","47","01601","TN","Anderson TN","Anderson, Union & Knox (North) Counties--Oak Ridge (East) & Clinton Cities",-84.180238,36.082029,75528,1,0.708148 
"47003","47","02700","TN","Bedford TN","Maury, Bedford & Marshall Counties",-86.464758,35.51241,46627,1,0.285336 
"47005","47","00200","TN","Benton TN","Land Between the Lakes--Weakley, Henry, Carroll, Humphreys, Benton & Houston Counties",-88.090008,36.071513,16145,1,0.117423 
"47007","47","02100","TN","Bledsoe TN","Rhea, Marion, Sequatchie, Grundy, Bledsoe & Meigs Counties",-85.195843,35.612133,13931,1,0.121341 
"47009","47","01700","TN","Blount TN","Blount County",-83.973001,35.752927,126339,1,1 
"47011","47","01900","TN","Bradley TN","Bradley, McMinn & Polk Counties--Cleveland City",-84.859337,35.166016,102975,1,0.597542 
"47013","47","00900","TN","Campbell TN","Campbell, Claiborne, Scott, Morgan & Hancock Counties",-84.125902,36.383125,39918,1,0.327696 
"47015","47","00600","TN","Cannon TN","Warren, Macon, Smith, DeKalb, Cannon & Trousdale Counties",-86.062614,35.800321,13757,1,0.111838 
"47017","47","00200","TN","Carroll TN","Land Between the Lakes--Weakley, Henry, Carroll, Humphreys, Benton & Houston Counties",-88.464465,36.018049,28370,1,0.206336 
"47019","47","01200","TN","Carter TN","Greene, Carter, Unicoi & Johnson Counties",-82.201425,36.318376,56886,1,0.353235 
"47021","47","00400","TN","Cheatham TN","Robertson, Dickson, Cheatham & Hickman Counties",-87.063957,36.269636,39764,1,0.217525 
"47023","47","03000","TN","Chester TN","Madison & Chester Counties--Jackson City",-88.622552,35.436864,17379,1,0.150393 
"47025","47","00900","TN","Claiborne TN","Campbell, Claiborne, Scott, Morgan & Hancock Counties",-83.641757,36.491598,31592,1,0.259346 
"47027","47","00700","TN","Clay TN","Putnam, Overton, Jackson, Clay & Pickett Counties",-85.560958,36.553965,7765,1,0.06436 
"47029","47","01400","TN","Cocke TN","Hamblen, Cocke & Grainger Counties",-83.174758,35.947227,35374,1,0.291687 
"47031","47","02200","TN","Coffee TN","Coffee, Franklin, Lincoln & Moore Counties",-86.124921,35.454014,53623,1,0.397263 
"47033","47","00100","TN","Crockett TN","Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",-89.12267,35.789489,14668,1,0.104289 
"47035","47","00800","TN","Cumberland TN","Cumberland, White, Fentress & Van Buren Counties",-85.020113,35.954566,57985,1,0.538024 
"47037","47","02501","TN","Davidson TN","Nashville-Davidson (East)",-86.631363,36.131834,157671.53811,0.235913,1 
"47037","47","02502","TN","Davidson TN","Nashville-Davidson (North)",-86.757011,36.257221,111761.41533,0.167221,1 
"47037","47","02503","TN","Davidson TN","Nashville-Davidson (Central)",-86.769615,36.171251,122500.93717,0.183289,1 
"47037","47","02504","TN","Davidson TN","Nashville-Davidson (Southeast)",-86.716774,36.059532,126288.03172,0.188956,1 
"47037","47","02505","TN","Davidson TN","Nashville-Davidson (Southwest)",-86.861066,36.106158,150125.07767,0.224621,1 
"47039","47","02900","TN","Decatur TN","Henderson, Hardeman, McNairy, Hardin, Haywood & Decatur Counties",-88.126546,35.610752,11666,1,0.085803 
"47041","47","00600","TN","DeKalb TN","Warren, Macon, Smith, DeKalb, Cannon & Trousdale Counties",-85.838656,35.966235,19268,1,0.15664 
"47043","47","00400","TN","Dickson TN","Robertson, Dickson, Cheatham & Hickman Counties",-87.345598,36.106096,50575,1,0.276665 
"47045","47","00100","TN","Dyer TN","Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",-89.359369,36.058798,37935,1,0.269718 
"47047","47","03100","TN","Fayette TN","Tipton, Fayette & Lauderdale Counties",-89.470443,35.203083,39011,1,0.304735 
"47049","47","00800","TN","Fentress TN","Cumberland, White, Fentress & Van Buren Counties",-84.936593,36.365519,17855,1,0.165671 
"47051","47","02200","TN","Franklin TN","Coffee, Franklin, Lincoln & Moore Counties",-86.116237,35.206924,41402,1,0.306725 
"47053","47","00100","TN","Gibson TN","Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",-88.876464,35.938053,49472,1,0.351746 
"47055","47","02800","TN","Giles TN","Lawrence, Giles, Wayne, Lewis & Perry Counties",-87.031098,35.191241,28853,1,0.267732 
"47057","47","01400","TN","Grainger TN","Hamblen, Cocke & Grainger Counties",-83.483274,36.2692,22864,1,0.188532 
"47059","47","01200","TN","Greene TN","Greene, Carter, Unicoi & Johnson Counties",-82.833435,36.177294,68335,1,0.424328 
"47061","47","02100","TN","Grundy TN","Rhea, Marion, Sequatchie, Grundy, Bledsoe & Meigs Counties",-85.720208,35.341946,13425,1,0.116933 
"47063","47","01400","TN","Hamblen TN","Hamblen, Cocke & Grainger Counties",-83.296389,36.215973,63036,1,0.519782 
"47065","47","02001","TN","Hamilton TN","Chattanooga City (South & Central)",-85.245626,35.021324,119278.65988,0.339612,1 
"47065","47","02002","TN","Hamilton TN","Hamilton County (South)--Chattanooga (North) & Red Bank Cities",-85.22784,35.08921,110257.62863,0.313927,1 
"47065","47","02003","TN","Hamilton TN","Hamilton County (North)--Soddy-Daisy City",-85.144926,35.168096,121683.71149,0.34646,1 
"47067","47","00900","TN","Hancock TN","Campbell, Claiborne, Scott, Morgan & Hancock Counties",-83.231331,36.517796,6657,1,0.054649 
"47069","47","02900","TN","Hardeman TN","Henderson, Hardeman, McNairy, Hardin, Haywood & Decatur Counties",-89.017257,35.222291,25965,1,0.190972 
"47071","47","02900","TN","Hardin TN","Henderson, Hardeman, McNairy, Hardin, Haywood & Decatur Counties",-88.22684,35.199678,25870,1,0.190274 
"47073","47","01000","TN","Hawkins TN","Hawkins & Sullivan (Northwest) Counties--Kingsport City",-82.873725,36.462944,56735,1,0.528859 
"47075","47","02900","TN","Haywood TN","Henderson, Hardeman, McNairy, Hardin, Haywood & Decatur Counties",-89.267289,35.586187,18185,1,0.133751 
"47077","47","02900","TN","Henderson TN","Henderson, Hardeman, McNairy, Hardin, Haywood & Decatur Counties",-88.402067,35.648437,28009,1,0.206006 
"47079","47","00200","TN","Henry TN","Land Between the Lakes--Weakley, Henry, Carroll, Humphreys, Benton & Houston Counties",-88.293713,36.319165,32204,1,0.234221 
"47081","47","00400","TN","Hickman TN","Robertson, Dickson, Cheatham & Hickman Counties",-87.403618,35.852523,24384,1,0.13339 
"47083","47","00200","TN","Houston TN","Land Between the Lakes--Weakley, Henry, Carroll, Humphreys, Benton & Houston Counties",-87.703337,36.304687,8267,1,0.060126 
"47085","47","00200","TN","Humphreys TN","Land Between the Lakes--Weakley, Henry, Carroll, Humphreys, Benton & Houston Counties",-87.774461,36.072234,18135,1,0.131897 
"47087","47","00700","TN","Jackson TN","Putnam, Overton, Jackson, Clay & Pickett Counties",-85.628315,36.329917,11568,1,0.095881 
"47089","47","01500","TN","Jefferson TN","Sevier & Jefferson Counties",-83.453527,36.067034,52677,1,0.356439 
"47091","47","01200","TN","Johnson TN","Greene, Carter, Unicoi & Johnson Counties",-81.843077,36.450735,17859,1,0.110896 
"47093","47","01601","TN","Knox TN","Anderson, Union & Knox (North) Counties--Oak Ridge (East) & Clinton Cities",-83.984079,36.100112,12014.673574,0.02678,0.112649 
"47093","47","01602","TN","Knox TN","Knox County (East)",-83.884471,36.036529,111771.23672,0.249131,1 
"47093","47","01603","TN","Knox TN","Knoxville City",-83.949134,35.972514,179139.56147,0.399291,1 
"47093","47","01604","TN","Knox TN","Knox County (West)--Farragut Town",-84.108925,35.916971,145718.52823,0.324798,1 
"47095","47","00100","TN","Lake TN","Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",-89.468123,36.357363,7631,1,0.054256 
"47097","47","03100","TN","Lauderdale TN","Tipton, Fayette & Lauderdale Counties",-89.541678,35.762746,27382,1,0.213895 
"47099","47","02800","TN","Lawrence TN","Lawrence, Giles, Wayne, Lewis & Perry Counties",-87.355818,35.2351,42274,1,0.392268 
"47101","47","02800","TN","Lewis TN","Lawrence, Giles, Wayne, Lewis & Perry Counties",-87.523756,35.533807,11906,1,0.110478 
"47103","47","02200","TN","Lincoln TN","Coffee, Franklin, Lincoln & Moore Counties",-86.574669,35.107495,33637,1,0.249198 
"47105","47","01800","TN","Loudon TN","Roane, Loudon & Monroe Counties--Oak Ridge City (West)",-84.286311,35.759679,50771,1,0.341313 
"47107","47","01900","TN","McMinn TN","Bradley, McMinn & Polk Counties--Cleveland City",-84.598552,35.425632,52626,1,0.305377 
"47109","47","02900","TN","McNairy TN","Henderson, Hardeman, McNairy, Hardin, Haywood & Decatur Counties",-88.542587,35.177182,26267,1,0.193194 
"47111","47","00600","TN","Macon TN","Warren, Macon, Smith, DeKalb, Cannon & Trousdale Counties",-86.022076,36.535537,23003,1,0.187004 
"47113","47","03000","TN","Madison TN","Madison & Chester Counties--Jackson City",-88.82259,35.650005,98178,1,0.849607 
"47115","47","02100","TN","Marion TN","Rhea, Marion, Sequatchie, Grundy, Bledsoe & Meigs Counties",-85.604122,35.109364,28407,1,0.247428 
"47117","47","02700","TN","Marshall TN","Maury, Bedford & Marshall Counties",-86.772751,35.488657,31269,1,0.191352 
"47119","47","02700","TN","Maury TN","Maury, Bedford & Marshall Counties",-87.045632,35.623,85515,1,0.523312 
"47121","47","02100","TN","Meigs TN","Rhea, Marion, Sequatchie, Grundy, Bledsoe & Meigs Counties",-84.815504,35.503802,11701,1,0.101917 
"47123","47","01800","TN","Monroe TN","Roane, Loudon & Monroe Counties--Oak Ridge City (West)",-84.353905,35.51715,45233,1,0.304083 
"47125","47","00300","TN","Montgomery TN","Montgomery & Stewart Counties--Clarksville City",-87.352959,36.551703,189961,1,0.934663 
"47127","47","02200","TN","Moore TN","Coffee, Franklin, Lincoln & Moore Counties",-86.341441,35.297553,6319,1,0.046814 
"47129","47","00900","TN","Morgan TN","Campbell, Claiborne, Scott, Morgan & Hancock Counties",-84.590446,36.098633,21660,1,0.177812 
"47131","47","00100","TN","Obion TN","Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",-89.080638,36.396174,30941,1,0.21999 
"47133","47","00700","TN","Overton TN","Putnam, Overton, Jackson, Clay & Pickett Counties",-85.322868,36.348292,22028,1,0.182578 
"47135","47","02800","TN","Perry TN","Lawrence, Giles, Wayne, Lewis & Perry Counties",-87.858638,35.652569,7822,1,0.072582 
"47137","47","00700","TN","Pickett TN","Putnam, Overton, Jackson, Clay & Pickett Counties",-85.141612,36.566057,5124,1,0.04247 
"47139","47","01900","TN","Polk TN","Bradley, McMinn & Polk Counties--Cleveland City",-84.566023,35.125652,16730,1,0.097081 
"47141","47","00700","TN","Putnam TN","Putnam, Overton, Jackson, Clay & Pickett Counties",-85.503294,36.163405,74165,1,0.614712 
"47143","47","02100","TN","Rhea TN","Rhea, Marion, Sequatchie, Grundy, Bledsoe & Meigs Counties",-84.955121,35.556242,32641,1,0.284307 
"47145","47","01800","TN","Roane TN","Roane, Loudon & Monroe Counties--Oak Ridge City (West)",-84.524091,35.882073,52748,1,0.354604 
"47147","47","00400","TN","Robertson TN","Robertson, Dickson, Cheatham & Hickman Counties",-86.832295,36.484934,68079,1,0.372419 
"47149","47","02401","TN","Rutherford TN","Rutherford County (North)--Smyrna Town & La Vergne City",-86.505885,35.964659,132616.39563,0.459029,1 
"47149","47","02402","TN","Rutherford TN","Rutherford County (South)--Murfreesboro City",-86.39893,35.830377,156289.60437,0.54097,1 
"47151","47","00900","TN","Scott TN","Campbell, Claiborne, Scott, Morgan & Hancock Counties",-84.506553,36.453953,21987,1,0.180496 
"47153","47","02100","TN","Sequatchie TN","Rhea, Marion, Sequatchie, Grundy, Bledsoe & Meigs Counties",-85.392062,35.354219,14704,1,0.128074 
"47155","47","01500","TN","Sevier TN","Sevier & Jefferson Counties",-83.58097,35.861562,95110,1,0.643561 
"47157","47","03201","TN","Shelby TN","Memphis City (Central Riverside)",-90.015829,35.129985,144664.54247,0.154095,1 
"47157","47","03202","TN","Shelby TN","Memphis City (Central Midtown)",-89.927066,35.127793,128907.24472,0.13731,1 
"47157","47","03203","TN","Shelby TN","Memphis (North) & Bartlett (Southwest) Cities",-89.926263,35.213248,115784.25951,0.123332,1 
"47157","47","03204","TN","Shelby TN","Shelby County (North)--Bartlett (North & East) & Millington Cities",-89.84515,35.267409,105526.32951,0.112405,1 
"47157","47","03205","TN","Shelby TN","Memphis (East), Lakeland Cities & Arlington Town (South)",-89.773771,35.16915,108568.48989,0.115646,1 
"47157","47","03206","TN","Shelby TN","Shelby County (Southeast)--Collierville Town & Germantown City",-89.756046,35.057226,122928.17503,0.130941,1 
"47157","47","03207","TN","Shelby TN","Memphis City (Southeast)",-89.8667,35.060236,107807.44378,0.114835,1 
"47157","47","03208","TN","Shelby TN","Memphis City (Southwest)",-90.014967,35.029797,104616.51508,0.111436,1 
"47159","47","00600","TN","Smith TN","Warren, Macon, Smith, DeKalb, Cannon & Trousdale Counties",-85.968481,36.241092,19009,1,0.154535 
"47161","47","00300","TN","Stewart TN","Montgomery & Stewart Counties--Clarksville City",-87.798681,36.493718,13279,1,0.065337 
"47163","47","01000","TN","Sullivan TN","Hawkins & Sullivan (Northwest) Counties--Kingsport City",-82.537831,36.557296,50543.090854,0.321834,0.471141 
"47163","47","01100","TN","Sullivan TN","Sullivan County (Southeast)--Bristol City",-82.327074,36.519187,106503.90915,0.678165,1 
"47165","47","00500","TN","Sumner TN","Sumner County--Hendersonville City",-86.536864,36.39856,172706,1,1 
"47167","47","03100","TN","Tipton TN","Tipton, Fayette & Lauderdale Counties",-89.748014,35.478428,61623,1,0.481369 
"47169","47","00600","TN","Trousdale TN","Warren, Macon, Smith, DeKalb, Cannon & Trousdale Counties",-86.170443,36.393982,8002,1,0.065053 
"47171","47","01200","TN","Unicoi TN","Greene, Carter, Unicoi & Johnson Counties",-82.396136,36.149454,17963,1,0.111542 
"47173","47","01601","TN","Union TN","Anderson, Union & Knox (North) Counties--Oak Ridge (East) & Clinton Cities",-83.816515,36.243268,19113,1,0.179203 
"47175","47","00800","TN","Van Buren TN","Cumberland, White, Fentress & Van Buren Counties",-85.454474,35.723509,5633,1,0.052267 
"47177","47","00600","TN","Warren TN","Warren, Macon, Smith, DeKalb, Cannon & Trousdale Counties",-85.79264,35.695538,39969,1,0.32493 
"47179","47","01300","TN","Washington TN","Washington County--Johnson City",-82.434702,36.324631,126242,1,1 
"47181","47","02800","TN","Wayne TN","Lawrence, Giles, Wayne, Lewis & Perry Counties",-87.78988,35.257712,16913,1,0.156939 
